,WSPD,GST,PRES,ATMP,WTMP,month_sin,month_cos,day_sin,day_cos,hour_sin,hour_cos,WDIR_sin,WDIR_cos
2023-01-10 00:00:00,3.5100000000000002,4.3,1020.4399999999999,17.15,18.6,0.49999999999999994,0.8660254037844387,0.8978045395707416,-0.4403941515576344,0.0,1.0,-0.08889429686644156,0.9960410654107695
2023-01-10 01:00:00,3.3299999999999996,4.1,1020.71,16.990000000000002,18.6,0.49999999999999994,0.8660254037844387,0.8978045395707416,-0.4403941515576344,0.25881904510252074,0.9659258262890683,-0.15815806725448367,0.9874138067509114
2023-01-10 02:00:00,4.5600000000000005,6.0,1020.8949999999999,16.91,18.5,0.49999999999999994,0.8660254037844387,0.8978045395707416,-0.4403941515576344,0.49999999999999994,0.8660254037844387,-0.09931974974363929,0.9950555699612262
2023-01-10 03:00:00,4.77,5.8,1020.5200000000001,16.490000000000002,18.580000000000002,0.49999999999999994,0.8660254037844387,0.8978045395707416,-0.4403941515576344,0.7071067811865476,0.7071067811865476,-0.08715574274765832,0.9961946980917455
2023-01-10 04:00:00,5.2,6.0,1020.61,16.389999999999997,18.6,0.49999999999999994,0.8660254037844387,0.8978045395707416,-0.4403941515576344,0.8660254037844386,0.5000000000000001,-0.09063258019778007,0.9958843986159703
2023-01-10 05:00:00,4.55,5.8,1020.46,16.44,18.54,0.49999999999999994,0.8660254037844387,0.8978045395707416,-0.4403941515576344,0.9659258262890683,0.25881904510252074,-0.417867073801076,0.9085081775267222
2023-01-10 06:00:00,4.42,5.6,1020.49,16.669999999999998,18.57,0.49999999999999994,0.8660254037844387,0.8978045395707416,-0.4403941515576344,1.0,6.123233995736766e-17,-0.5649670034249373,0.8251134982782955
2023-01-10 07:00:00,5.1,6.5,1020.4,16.79,18.6,0.49999999999999994,0.8660254037844387,0.8978045395707416,-0.4403941515576344,0.9659258262890683,-0.25881904510252063,-0.4146932426562401,0.9099612708765428
2023-01-10 08:00:00,4.5,5.9,1020.15,16.71,18.580000000000002,0.49999999999999994,0.8660254037844387,0.8978045395707416,-0.4403941515576344,0.8660254037844387,-0.4999999999999998,-0.16848937956500207,0.9857034690888536
2023-01-10 09:00:00,3.62,4.5,1019.74,16.369999999999997,18.5,0.49999999999999994,0.8660254037844387,0.8978045395707416,-0.4403941515576344,0.7071067811865476,-0.7071067811865475,-0.6441236297613874,0.7649214009184311
2023-01-10 10:00:00,2.52,3.9,1019.4100000000001,15.7,18.41,0.49999999999999994,0.8660254037844387,0.8978045395707416,-0.4403941515576344,0.49999999999999994,-0.8660254037844387,-0.6347305132022677,0.772733573497351
2023-01-10 11:00:00,3.2,4.7,1020.0899999999999,15.780000000000001,18.3,0.49999999999999994,0.8660254037844387,0.8978045395707416,-0.4403941515576344,0.258819045102521,-0.9659258262890682,-0.08367784333231584,0.9964928592495043
2023-01-10 12:00:00,3.4899999999999998,4.9,1020.9799999999999,15.13,18.25,0.49999999999999994,0.8660254037844387,0.8978045395707416,-0.4403941515576344,1.2246467991473532e-16,-1.0,-0.9472102777460287,-0.32061299058567655
2023-01-10 13:00:00,2.67,4.3,1020.8399999999999,15.11,18.2,0.49999999999999994,0.8660254037844387,0.8978045395707416,-0.4403941515576344,-0.2588190451025208,-0.9659258262890683,0.45554490723351554,0.8902128046111265
2023-01-10 14:00:00,2.52,4.4,1021.4,16.130000000000003,18.2,0.49999999999999994,0.8660254037844387,0.8978045395707416,-0.4403941515576344,-0.4999999999999997,-0.8660254037844388,0.8972583696743284,0.44150585279174526
2023-01-10 15:00:00,1.7600000000000002,3.3,1021.9,17.05,18.3,0.49999999999999994,0.8660254037844387,0.8978045395707416,-0.4403941515576344,-0.7071067811865471,-0.7071067811865479,0.4663866403398917,-0.8845809752150837
2023-01-10 16:00:00,3.02,4.1,1021.79,16.54,18.41,0.49999999999999994,0.8660254037844387,0.8978045395707416,-0.4403941515576344,-0.8660254037844385,-0.5000000000000004,-0.18223552549214783,0.9832549075639545
2023-01-10 17:00:00,2.06,4.1,1020.93,16.619999999999997,18.330000000000002,0.49999999999999994,0.8660254037844387,0.8978045395707416,-0.4403941515576344,-0.9659258262890683,-0.25881904510252063,-0.438371146789077,0.8987940462991671
2023-01-10 18:00:00,2.45,3.1,1019.99,16.75,18.3,0.49999999999999994,0.8660254037844387,0.8978045395707416,-0.4403941515576344,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384
2023-01-10 19:00:00,3.9200000000000004,5.7,1019.76,17.05,18.34,0.49999999999999994,0.8660254037844387,0.8978045395707416,-0.4403941515576344,-0.9659258262890684,0.2588190451025203,-0.1085777109825672,0.9940879642555713
2023-01-10 20:00:00,4.24,6.0,1019.76,17.31,18.48,0.49999999999999994,0.8660254037844387,0.8978045395707416,-0.4403941515576344,-0.8660254037844386,0.5000000000000001,-0.09700388344647988,0.9952840029842245
2023-01-10 21:00:00,3.5200000000000005,4.6,1019.49,17.34,18.560000000000002,0.49999999999999994,0.8660254037844387,0.8978045395707416,-0.4403941515576344,-0.7071067811865477,0.7071067811865474,-0.12013683883464783,0.9927573419294454
2023-01-10 22:00:00,4.59,6.3,1019.79,16.97,18.73,0.49999999999999994,0.8660254037844387,0.8978045395707416,-0.4403941515576344,-0.5000000000000004,0.8660254037844384,-0.15988118769183488,0.9871362650729879
2023-01-10 23:00:00,3.71,5.2,1020.07,16.66,18.8,0.49999999999999994,0.8660254037844387,0.8978045395707416,-0.4403941515576344,-0.25881904510252157,0.9659258262890681,-0.1322563902571233,0.9912155402515416
2023-01-11 00:00:00,4.15,5.7,1020.64,16.55,18.81,0.49999999999999994,0.8660254037844387,0.7907757369376989,-0.6121059825476626,0.0,1.0,-0.08715574274765832,0.9961946980917455
2023-01-11 01:00:00,3.75,5.3,1021.04,16.419999999999998,18.8,0.49999999999999994,0.8660254037844387,0.7907757369376989,-0.6121059825476626,0.25881904510252074,0.9659258262890683,-0.11493715049286679,0.9933727656003964
2023-01-11 02:00:00,3.9200000000000004,5.1,1021.3399999999999,16.31,18.8,0.49999999999999994,0.8660254037844387,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387,-0.15126082024721976,0.9884938868086834
2023-01-11 03:00:00,3.66,4.6,1021.49,16.31,18.8,0.49999999999999994,0.8660254037844387,0.7907757369376989,-0.6121059825476626,0.7071067811865476,0.7071067811865476,-0.3206129905856758,0.947210277746029
2023-01-11 04:00:00,4.37,5.8,1021.3,16.36,18.71,0.49999999999999994,0.8660254037844387,0.7907757369376989,-0.6121059825476626,0.8660254037844386,0.5000000000000001,-0.23174790349415722,0.9727758782093966
2023-01-11 05:00:00,3.15,5.0,1020.6899999999999,16.240000000000002,18.610000000000003,0.49999999999999994,0.8660254037844387,0.7907757369376989,-0.6121059825476626,0.9659258262890683,0.25881904510252074,-0.24699901272274358,0.9690157314068694
2023-01-11 06:00:00,2.6900000000000004,3.9,1020.72,16.21,18.54,0.49999999999999994,0.8660254037844387,0.7907757369376989,-0.6121059825476626,1.0,6.123233995736766e-17,-0.12533323356430465,0.9921147013144778
2023-01-11 07:00:00,2.16,3.2,1020.4799999999999,16.15,18.43,0.49999999999999994,0.8660254037844387,0.7907757369376989,-0.6121059825476626,0.9659258262890683,-0.25881904510252063,-0.09758289975915073,0.9952273999818311
2023-01-11 08:00:00,1.72,2.7,1020.26,15.41,18.369999999999997,0.49999999999999994,0.8660254037844387,0.7907757369376989,-0.6121059825476626,0.8660254037844387,-0.4999999999999998,-0.7933533402912349,-0.6087614290087209
2023-01-11 09:00:00,1.04,2.4,1020.49,14.24,18.3,0.49999999999999994,0.8660254037844387,0.7907757369376989,-0.6121059825476626,0.7071067811865476,-0.7071067811865475,0.9003187714021935,-0.4352310993723274
2023-01-11 10:00:00,0.82,1.6,1020.8299999999999,13.98,18.23,0.49999999999999994,0.8660254037844387,0.7907757369376989,-0.6121059825476626,0.49999999999999994,-0.8660254037844387,0.8925858184521255,0.4508775406894308
2023-01-11 11:00:00,1.6,2.5,1021.28,13.65,18.2,0.49999999999999994,0.8660254037844387,0.7907757369376989,-0.6121059825476626,0.258819045102521,-0.9659258262890682,0.99780146829205,-0.06627390039999995
2023-01-11 12:00:00,2.2,2.8,1021.82,13.39,18.2,0.49999999999999994,0.8660254037844387,0.7907757369376989,-0.6121059825476626,1.2246467991473532e-16,-1.0,0.9785089851017783,0.20620418539662988
2023-01-11 13:00:00,2.31,3.7,1022.3799999999999,14.790000000000001,18.14,0.49999999999999994,0.8660254037844387,0.7907757369376989,-0.6121059825476626,-0.2588190451025208,-0.9659258262890683,0.996917333733128,-0.07845909572784487
2023-01-11 14:00:00,1.52,2.6,1023.1299999999999,16.41,18.1,0.49999999999999994,0.8660254037844387,0.7907757369376989,-0.6121059825476626,-0.4999999999999997,-0.8660254037844388,0.9971851335251157,-0.07497872682632763
2023-01-11 15:00:00,0.99,2.0,1023.4,17.490000000000002,18.18,0.49999999999999994,0.8660254037844387,0.7907757369376989,-0.6121059825476626,-0.7071067811865471,-0.7071067811865479,0.9723699203976767,-0.2334453638559051
2023-01-11 16:00:00,1.0699999999999998,1.9,1023.1899999999999,17.95,18.19,0.49999999999999994,0.8660254037844387,0.7907757369376989,-0.6121059825476626,-0.8660254037844385,-0.5000000000000004,-0.9018325264051136,0.4320857488019827
2023-01-11 17:00:00,1.46,2.0,1022.64,18.08,18.1,0.49999999999999994,0.8660254037844387,0.7907757369376989,-0.6121059825476626,-0.9659258262890683,-0.25881904510252063,-0.9957246981845821,-0.09237058744656222
2023-01-11 18:00:00,2.08,2.7,1021.5200000000001,17.94,18.169999999999998,0.49999999999999994,0.8660254037844387,0.7907757369376989,-0.6121059825476626,-1.0,-1.8369701987210297e-16,-0.8090169943749473,-0.5877852522924732
2023-01-11 19:00:00,1.58,2.2,1020.9799999999999,18.22,18.2,0.49999999999999994,0.8660254037844387,0.7907757369376989,-0.6121059825476626,-0.9659258262890684,0.2588190451025203,-0.9723699203976767,-0.23344536385590514
2023-01-11 20:00:00,1.05,1.6,1020.5600000000001,19.43,18.2,0.49999999999999994,0.8660254037844387,0.7907757369376989,-0.6121059825476626,-0.8660254037844386,0.5000000000000001,-0.9426414910921784,0.3338068592337709
2023-01-11 21:00:00,1.72,2.2,1020.54,19.4,18.259999999999998,0.49999999999999994,0.8660254037844387,0.7907757369376989,-0.6121059825476626,-0.7071067811865477,0.7071067811865474,-0.9973144772244581,0.07323819712763138
2023-01-11 22:00:00,1.5,2.3,1020.96,18.490000000000002,18.3,0.49999999999999994,0.8660254037844387,0.7907757369376989,-0.6121059825476626,-0.5000000000000004,0.8660254037844384,-0.9966373868180366,-0.08193850863004133
2023-01-11 23:00:00,1.3800000000000001,2.1,1021.1,17.52,18.35,0.49999999999999994,0.8660254037844387,0.7907757369376989,-0.6121059825476626,-0.25881904510252157,0.9659258262890681,-0.7858568931754022,-0.6184083953575538
2023-01-12 00:00:00,0.22000000000000003,0.7,1021.28,17.2,18.62,0.49999999999999994,0.8660254037844387,0.6513724827222223,-0.758758122692791,0.0,1.0,-0.6613118653236517,-0.7501110696304597
2023-01-12 01:00:00,0.2,0.5,1021.43,16.91,18.78,0.49999999999999994,0.8660254037844387,0.6513724827222223,-0.758758122692791,0.25881904510252074,0.9659258262890683,-0.7558534691676392,-0.6547408137173402
2023-01-12 02:00:00,0.27,0.9,1022.07,16.61,18.8,0.49999999999999994,0.8660254037844387,0.6513724827222223,-0.758758122692791,0.49999999999999994,0.8660254037844387,-0.5764323161697931,-0.8171448983351286
2023-01-12 03:00:00,0.71,1.1,1022.3399999999999,16.65,18.79,0.49999999999999994,0.8660254037844387,0.6513724827222223,-0.758758122692791,0.7071067811865476,0.7071067811865476,0.26387304996537325,-0.964557418457798
2023-01-12 04:00:00,1.69,2.7,1022.15,16.169999999999998,18.7,0.49999999999999994,0.8660254037844387,0.6513724827222223,-0.758758122692791,0.8660254037844386,0.5000000000000001,0.9990482215818578,-0.04361938736533589
2023-01-12 05:00:00,2.2399999999999998,2.7,1021.71,16.23,18.65,0.49999999999999994,0.8660254037844387,0.6513724827222223,-0.758758122692791,0.9659258262890683,0.25881904510252074,0.9751493543055633,0.22154849761946724
2023-01-12 06:00:00,2.6399999999999997,4.0,1021.4,15.95,18.7,0.49999999999999994,0.8660254037844387,0.6513724827222223,-0.758758122692791,1.0,6.123233995736766e-17,0.9902680687415703,0.1391731009600657
2023-01-12 07:00:00,2.59,4.9,1021.0899999999999,16.44,18.66,0.49999999999999994,0.8660254037844387,0.6513724827222223,-0.758758122692791,0.9659258262890683,-0.25881904510252063,0.9912155402515418,-0.13225639025712213
2023-01-12 08:00:00,3.88,5.9,1020.9,16.54,18.36,0.49999999999999994,0.8660254037844387,0.6513724827222223,-0.758758122692791,0.8660254037844387,-0.4999999999999998,0.9515944038794383,-0.3073566177998069
2023-01-12 09:00:00,3.66,5.6,1020.9200000000001,16.55,18.16,0.49999999999999994,0.8660254037844387,0.6513724827222223,-0.758758122692791,0.7071067811865476,-0.7071067811865475,0.9114032766354453,-0.41151435860510877
2023-01-12 10:00:00,4.25,6.7,1021.1700000000001,16.59,18.1,0.49999999999999994,0.8660254037844387,0.6513724827222223,-0.758758122692791,0.49999999999999994,-0.8660254037844387,0.8616291604415257,-0.5075383629607043
2023-01-12 11:00:00,4.29,6.9,1021.5899999999999,16.02,18.02,0.49999999999999994,0.8660254037844387,0.6513724827222223,-0.758758122692791,0.258819045102521,-0.9659258262890682,0.8461931661275642,-0.5328762760707296
2023-01-12 12:00:00,4.16,6.1,1021.89,15.89,17.98,0.49999999999999994,0.8660254037844387,0.6513724827222223,-0.758758122692791,1.2246467991473532e-16,-1.0,0.8069603121438021,-0.5906056676199251
2023-01-12 13:00:00,3.66,6.5,1022.26,16.66,17.9,0.49999999999999994,0.8660254037844387,0.6513724827222223,-0.758758122692791,-0.2588190451025208,-0.9659258262890683,0.7847763705330829,-0.6197790317951402
2023-01-12 14:00:00,3.0300000000000002,5.3,1022.64,18.27,17.91,0.49999999999999994,0.8660254037844387,0.6513724827222223,-0.758758122692791,-0.4999999999999997,-0.8660254037844388,0.6279630576493382,-0.7782431485260206
2023-01-12 15:00:00,3.84,6.8,1022.6899999999999,20.06,18.080000000000002,0.49999999999999994,0.8660254037844387,0.6513724827222223,-0.758758122692791,-0.7071067811865471,-0.7071067811865479,0.16676874671610217,-0.985996037070505
2023-01-12 16:00:00,5.57,8.7,1021.57,21.11,18.12,0.49999999999999994,0.8660254037844387,0.6513724827222223,-0.758758122692791,-0.8660254037844385,-0.5000000000000004,0.020942419883356666,-0.9997806834748455
2023-01-12 17:00:00,6.8,9.1,1020.39,21.169999999999998,18.21,0.49999999999999994,0.8660254037844387,0.6513724827222223,-0.758758122692791,-0.9659258262890683,-0.25881904510252063,-0.020942419883356867,-0.9997806834748455
2023-01-12 18:00:00,6.8,9.5,1019.64,20.619999999999997,18.31,0.49999999999999994,0.8660254037844387,0.6513724827222223,-0.758758122692791,-1.0,-1.8369701987210297e-16,-0.30070579950427306,-0.9537169507482269
2023-01-12 19:00:00,5.18,7.1,1019.5899999999999,18.69,18.4,0.49999999999999994,0.8660254037844387,0.6513724827222223,-0.758758122692791,-0.9659258262890684,0.2588190451025203,-0.690882411076858,-0.7229671459095686
2023-01-12 20:00:00,3.6700000000000004,4.7,1019.35,18.57,18.46,0.49999999999999994,0.8660254037844387,0.6513724827222223,-0.758758122692791,-0.8660254037844386,0.5000000000000001,-0.5431744499506708,-0.8396198645344132
2023-01-12 21:00:00,3.0300000000000002,5.1,1019.29,18.77,18.6,0.49999999999999994,0.8660254037844387,0.6513724827222223,-0.758758122692791,-0.7071067811865477,0.7071067811865474,-0.4083304603813848,-0.9128341772330428
2023-01-12 22:00:00,4.76,6.5,1018.78,20.04,18.6,0.49999999999999994,0.8660254037844387,0.6513724827222223,-0.758758122692791,-0.5000000000000004,0.8660254037844384,0.16332596224162282,-0.9865721616069694
2023-01-12 23:00:00,4.05,6.5,1018.28,19.45,18.69,0.49999999999999994,0.8660254037844387,0.6513724827222223,-0.758758122692791,-0.25881904510252157,0.9659258262890681,0.3338068592337712,-0.9426414910921783
2023-01-13 00:00:00,5.01,7.2,1018.36,19.14,18.630000000000003,0.49999999999999994,0.8660254037844387,0.48530196253108104,-0.8743466161445821,0.0,1.0,0.12879559657756287,-0.9916711623830904
2023-01-13 01:00:00,5.85,7.6,1018.07,19.25,18.6,0.49999999999999994,0.8660254037844387,0.48530196253108104,-0.8743466161445821,0.25881904510252074,0.9659258262890683,0.050592940076713395,-0.9987193571841861
2023-01-13 02:00:00,5.0600000000000005,7.9,1017.6600000000001,19.18,18.57,0.49999999999999994,0.8660254037844387,0.48530196253108104,-0.8743466161445821,0.49999999999999994,0.8660254037844387,0.14262893370551175,-0.989776230907789
2023-01-13 03:00:00,5.35,8.1,1016.95,19.240000000000002,18.490000000000002,0.49999999999999994,0.8660254037844387,0.48530196253108104,-0.8743466161445821,0.7071067811865476,0.7071067811865476,0.20791169081775931,-0.9781476007338057
2023-01-13 04:00:00,5.82,8.7,1016.25,19.419999999999998,18.41,0.49999999999999994,0.8660254037844387,0.48530196253108104,-0.8743466161445821,0.8660254037844386,0.5000000000000001,0.12186934340514755,-0.992546151641322
2023-01-13 05:00:00,7.07,10.2,1015.32,19.46,18.31,0.49999999999999994,0.8660254037844387,0.48530196253108104,-0.8743466161445821,0.9659258262890683,0.25881904510252074,0.06104853953485719,-0.9981347984218669
2023-01-13 06:00:00,6.15,8.6,1014.74,19.259999999999998,18.3,0.49999999999999994,0.8660254037844387,0.48530196253108104,-0.8743466161445821,1.0,6.123233995736766e-17,0.14435620100097366,-0.9895257890689694
2023-01-13 07:00:00,5.9,8.2,1013.2700000000001,19.47,18.3,0.49999999999999994,0.8660254037844387,0.48530196253108104,-0.8743466161445821,0.9659258262890683,-0.25881904510252063,0.3338068592337712,-0.9426414910921783
2023-01-13 08:00:00,6.7,9.5,1012.4799999999999,19.96,18.3,0.49999999999999994,0.8660254037844387,0.48530196253108104,-0.8743466161445821,0.8660254037844387,-0.4999999999999998,0.15988118769183476,-0.9871362650729879
2023-01-13 09:00:00,8.08,12.5,1011.5600000000001,20.369999999999997,18.3,0.49999999999999994,0.8660254037844387,0.48530196253108104,-0.8743466161445821,0.7071067811865476,-0.7071067811865475,0.09410831331851435,-0.99556196460308
2023-01-13 10:00:00,5.93,10.3,1012.22,17.7,18.3,0.49999999999999994,0.8660254037844387,0.48530196253108104,-0.8743466161445821,0.49999999999999994,-0.8660254037844387,-0.9947028171171742,0.10279253678724644
2023-01-13 11:00:00,3.55,4.6,1012.15,17.740000000000002,18.3,0.49999999999999994,0.8660254037844387,0.48530196253108104,-0.8743466161445821,0.258819045102521,-0.9659258262890682,-0.9921147013144779,-0.12533323356430373
2023-01-13 12:00:00,3.75,4.9,1012.3700000000001,17.9,18.3,0.49999999999999994,0.8660254037844387,0.48530196253108104,-0.8743466161445821,1.2246467991473532e-16,-1.0,-0.9617413095492116,0.2739592186924319
2023-01-13 13:00:00,11.5,16.9,1013.96,17.07,18.29,0.49999999999999994,0.8660254037844387,0.48530196253108104,-0.8743466161445821,-0.2588190451025208,-0.9659258262890683,-0.34529819899853426,0.938493022759556
2023-01-13 14:00:00,13.605,16.5,1015.175,16.395,18.2,0.49999999999999994,0.8660254037844387,0.48530196253108104,-0.8743466161445821,-0.4999999999999997,-0.8660254037844388,-0.10192445579505015,0.9947921417617265
2023-01-13 15:00:00,11.84,14.6,1015.61,15.99,18.259999999999998,0.49999999999999994,0.8660254037844387,0.48530196253108104,-0.8743466161445821,-0.7071067811865471,-0.7071067811865479,-0.08715574274765832,0.9961946980917455
2023-01-13 16:00:00,10.58,12.7,1015.36,15.780000000000001,18.4,0.49999999999999994,0.8660254037844387,0.48530196253108104,-0.8743466161445821,-0.8660254037844385,-0.5000000000000004,-0.09410831331851403,0.99556196460308
2023-01-13 17:00:00,10.0,12.2,1014.6200000000001,15.459999999999999,18.4,0.49999999999999994,0.8660254037844387,0.48530196253108104,-0.8743466161445821,-0.9659258262890683,-0.25881904510252063,-0.14090123193758386,0.9900236577165574
2023-01-13 18:00:00,9.709999999999999,12.2,1014.0799999999999,15.26,18.439999999999998,0.49999999999999994,0.8660254037844387,0.48530196253108104,-0.8743466161445821,-1.0,-1.8369701987210297e-16,-0.2537579445848059,0.9672677527758767
2023-01-13 19:00:00,10.209999999999999,12.9,1013.89,15.3,18.5,0.49999999999999994,0.8660254037844387,0.48530196253108104,-0.8743466161445821,-0.9659258262890684,0.2588190451025203,-0.21814324139654243,0.9759167619387474
2023-01-13 20:00:00,11.34,14.3,1013.845,15.540000000000001,18.59,0.49999999999999994,0.8660254037844387,0.48530196253108104,-0.8743466161445821,-0.8660254037844386,0.5000000000000001,-0.39874906892524664,0.9170600743851238
2023-01-13 21:00:00,11.02,13.9,1014.28,15.219999999999999,18.6,0.49999999999999994,0.8660254037844387,0.48530196253108104,-0.8743466161445821,-0.7071067811865477,0.7071067811865474,-0.3518416484047027,0.9360595357389729
2023-01-13 22:00:00,11.49,14.9,1014.76,14.830000000000002,18.5,0.49999999999999994,0.8660254037844387,0.48530196253108104,-0.8743466161445821,-0.5000000000000004,0.8660254037844384,-0.32556815445715753,0.9455185755993165
2023-01-13 23:00:00,12.16,15.8,1015.43,14.27,18.4,0.49999999999999994,0.8660254037844387,0.48530196253108104,-0.8743466161445821,-0.25881904510252157,0.9659258262890681,-0.2689198206152667,0.9631625667976579
2023-01-14 00:00:00,12.52,16.2,1016.1299999999999,14.069999999999999,18.35,0.49999999999999994,0.8660254037844387,0.29936312297335804,-0.9541392564000488,0.0,1.0,-0.2706004459758645,0.9626917464264785
2023-01-14 01:00:00,12.16,15.6,1016.7,13.61,18.169999999999998,0.49999999999999994,0.8660254037844387,0.29936312297335804,-0.9541392564000488,0.25881904510252074,0.9659258262890683,-0.2503800040544419,0.9681476403781076
2023-01-14 02:00:00,12.84,15.8,1017.51,12.85,17.98,0.49999999999999994,0.8660254037844387,0.29936312297335804,-0.9541392564000488,0.49999999999999994,0.8660254037844387,-0.11146893220632499,0.9937679191605965
2023-01-14 03:00:00,13.35,16.6,1018.07,12.129999999999999,17.86,0.49999999999999994,0.8660254037844387,0.29936312297335804,-0.9541392564000488,0.7071067811865476,0.7071067811865476,-0.08889429686644156,0.9960410654107695
2023-01-14 04:00:00,12.53,16.2,1018.21,11.9,17.75,0.49999999999999994,0.8660254037844387,0.29936312297335804,-0.9541392564000488,0.8660254037844386,0.5000000000000001,-0.12360147674049322,0.9923319378854887
2023-01-14 05:00:00,12.709999999999999,16.6,1018.15,11.7,17.53,0.49999999999999994,0.8660254037844387,0.29936312297335804,-0.9541392564000488,0.9659258262890683,0.25881904510252074,-0.08889429686644156,0.9960410654107695
2023-01-14 06:00:00,12.264999999999999,16.1,1018.29,11.129999999999999,17.255000000000003,0.49999999999999994,0.8660254037844387,0.29936312297335804,-0.9541392564000488,1.0,6.123233995736766e-17,-0.08889429686644156,0.9960410654107695
2023-01-14 07:00:00,12.35,16.5,1018.335,10.55,16.95,0.49999999999999994,0.8660254037844387,0.29936312297335804,-0.9541392564000488,0.9659258262890683,-0.25881904510252063,-0.08715574274765832,0.9961946980917455
2023-01-14 08:00:00,10.4,15.0,1018.4799999999999,10.32,16.740000000000002,0.49999999999999994,0.8660254037844387,0.29936312297335804,-0.9541392564000488,0.8660254037844387,-0.4999999999999998,-0.09410831331851403,0.99556196460308
2023-01-14 09:00:00,12.01,14.9,1018.79,10.485,16.544999999999998,0.49999999999999994,0.8660254037844387,0.29936312297335804,-0.9541392564000488,0.7071067811865476,-0.7071067811865475,-0.11146893220632499,0.9937679191605965
2023-01-14 10:00:00,11.6,15.6,1019.1600000000001,10.309999999999999,16.32,0.49999999999999994,0.8660254037844387,0.29936312297335804,-0.9541392564000488,0.49999999999999994,-0.8660254037844387,-0.11146893220632499,0.9937679191605965
2023-01-14 11:00:00,11.23,15.1,1019.6299999999999,10.24,16.009999999999998,0.49999999999999994,0.8660254037844387,0.29936312297335804,-0.9541392564000488,0.258819045102521,-0.9659258262890682,-0.11146893220632499,0.9937679191605965
2023-01-14 12:00:00,11.055,15.3,1020.0600000000001,10.265,15.955000000000002,0.49999999999999994,0.8660254037844387,0.29936312297335804,-0.9541392564000488,1.2246467991473532e-16,-1.0,-0.10105629718294651,0.9948807088287882
2023-01-14 13:00:00,10.59,13.8,1020.75,10.1,15.73,0.49999999999999994,0.8660254037844387,0.29936312297335804,-0.9541392564000488,-0.2588190451025208,-0.9659258262890683,-0.11320321376790701,0.9935718556765875
2023-01-14 14:00:00,10.155,13.8,1021.5450000000001,10.165,15.530000000000001,0.49999999999999994,0.8660254037844387,0.29936312297335804,-0.9541392564000488,-0.4999999999999997,-0.8660254037844388,-0.10799935570602258,0.9941509639723154
2023-01-14 15:00:00,9.095,12.5,1021.8399999999999,10.135,15.375,0.49999999999999994,0.8660254037844387,0.29936312297335804,-0.9541392564000488,-0.7071067811865471,-0.7071067811865479,-0.19680181724739473,0.9804432899092752
2023-01-14 16:00:00,9.22,12.5,1021.61,10.08,15.469999999999999,0.49999999999999994,0.8660254037844387,0.29936312297335804,-0.9541392564000488,-0.8660254037844385,-0.5000000000000004,-0.18395135061272044,0.9829353491495542
2023-01-14 17:00:00,8.28,11.3,1020.95,9.940000000000001,15.569999999999999,0.49999999999999994,0.8660254037844387,0.29936312297335804,-0.9541392564000488,-0.9659258262890683,-0.25881904510252063,-0.14780941112961138,0.9890158633619167
2023-01-14 18:00:00,8.48,11.4,1020.1299999999999,9.95,15.580000000000002,0.49999999999999994,0.8660254037844387,0.29936312297335804,-0.9541392564000488,-1.0,-1.8369701987210297e-16,-0.14608302856241073,0.9892723329629884
2023-01-14 19:00:00,8.48,11.5,1019.64,10.07,15.74,0.49999999999999994,0.8660254037844387,0.29936312297335804,-0.9541392564000488,-0.9659258262890684,0.2588190451025203,-0.1805191452505596,0.9835714708133859
2023-01-14 20:00:00,8.989999999999998,12.1,1019.99,10.24,15.8,0.49999999999999994,0.8660254037844387,0.29936312297335804,-0.9541392564000488,-0.8660254037844386,0.5000000000000001,-0.23344536385590609,0.9723699203976764
2023-01-14 21:00:00,9.24,11.9,1020.3100000000001,10.330000000000002,15.62,0.49999999999999994,0.8660254037844387,0.29936312297335804,-0.9541392564000488,-0.7071067811865477,0.7071067811865474,-0.27395921869243317,0.9617413095492111
2023-01-14 22:00:00,8.93,12.7,1020.5,10.690000000000001,15.370000000000001,0.49999999999999994,0.8660254037844387,0.29936312297335804,-0.9541392564000488,-0.5000000000000004,0.8660254037844384,-0.3206129905856758,0.947210277746029
2023-01-14 23:00:00,8.89,12.0,1020.8799999999999,10.959999999999999,15.179999999999998,0.49999999999999994,0.8660254037844387,0.29936312297335804,-0.9541392564000488,-0.25881904510252157,0.9659258262890681,-0.23004973718810529,0.973178872777088
2023-01-15 00:00:00,9.22,12.5,1021.2,11.33,15.02,0.49999999999999994,0.8660254037844387,0.10116832198743272,-0.994869323391895,0.0,1.0,-0.142628933705511,0.9897762309077891
2023-01-15 01:00:00,9.08,12.0,1021.64,11.690000000000001,14.9,0.49999999999999994,0.8660254037844387,0.10116832198743272,-0.994869323391895,0.25881904510252074,0.9659258262890683,-0.0923705874465614,0.9957246981845821
2023-01-15 02:00:00,9.5,12.1,1021.89,11.92,14.9,0.49999999999999994,0.8660254037844387,0.10116832198743272,-0.994869323391895,0.49999999999999994,0.8660254037844387,-0.08715574274765832,0.9961946980917455
2023-01-15 03:00:00,9.489999999999998,11.8,1021.95,11.97,14.9,0.49999999999999994,0.8660254037844387,0.10116832198743272,-0.994869323391895,0.7071067811865476,0.7071067811865476,-0.08715574274765832,0.9961946980917455
